12 31 2015 16 17 48 405 0.001000 2 0 0 1 2 0.160 0.000 -0.0810 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 25.582 0.000 42.526 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 0.000 0.000 0.000 0.000 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 426 0.022000 2 0 0 1 2 0.320 0.000 -0.1180 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 25.588 0.000 42.526 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 25.582 0.000 0.160 -0.081 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 446 0.041999 2 0 0 1 2 0.480 0.000 -0.0790 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 25.595 0.000 42.526 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 25.588 0.000 0.320 -0.118 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 466 0.061999 2 0 0 1 2 0.640 0.000 -0.1170 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 42.526 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 25.595 0.000 0.480 -0.079 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 486 0.081999 2 0 0 1 2 0.800 0.000 -0.2080 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 41.247 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 15.556 0.000 0.640 -0.117 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 506 0.101999 2 0 0 1 2 0.960 0.000 -0.2680 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 41.247 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 15.556 0.000 0.800 -0.208 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 526 0.121998 2 0 0 1 2 1.120 0.000 -0.3080 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 41.247 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 15.556 0.000 0.960 -0.268 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 546 0.141998 2 0 0 1 2 1.280 0.000 -0.2710 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 41.247 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 15.556 0.000 1.120 -0.308 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 566 0.161998 2 0 0 1 2 1.440 0.000 -0.1810 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 41.247 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 15.556 0.000 1.280 -0.271 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
12 31 2015 16 17 48 586 0.181998 2 0 0 1 2 1.600 0.000 -0.1220 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 15.556 0.000 41.247 1.350 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 0 15.556 0.000 1.440 -0.181 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1347252923697058572906050000000000000000000000000000000000000000.00 0 65 0.000
