04 12 2024 16 19 57 883 0.003000 2 0 0 1 0 0.160 0.000 -0.1863 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 0.000 0.000 0.000 0.000 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.000 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 57 903 0.024000 2 0 0 1 0 0.320 0.000 -0.1863 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 0.160 -0.186 -3.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.001 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 57 924 0.044999 2 0 0 1 0 0.480 0.000 -0.0392 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 0.320 -0.186 -2.999 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.004 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 57 946 0.065999 2 0 0 1 0 0.640 0.000 -0.0981 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 0.480 -0.039 -2.996 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.007 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 57 967 0.086999 2 0 0 1 0 0.800 0.000 -0.0196 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 0.640 -0.098 -2.993 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.013 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 57 987 0.107999 2 0 0 1 0 0.960 0.000 -0.0588 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 0.800 -0.020 -2.987 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.021 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 58 009 0.128998 2 0 0 1 0 1.120 0.000 -0.1079 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 0.960 -0.059 -2.979 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.031 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 58 030 0.149998 2 0 0 1 0 1.280 0.000 -0.1667 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 1.120 -0.108 -2.969 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.043 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 58 051 0.170998 2 0 0 1 0 1.440 0.000 -0.1667 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 1.280 -0.167 -2.957 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.058 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
04 12 2024 16 19 58 072 0.191998 2 0 0 1 0 1.600 0.000 -0.1471 0.0000 0.0000 0.0000 0 200.000 -10.000 0.000 0.000 0.000 0.000 20.594 0.000 0.000 1.000 0.000 0.000 0.000 10.000 0.500 0.000 0.000 0.000 0.000 0.000 0 0.000 1 2 20.594 0.000 1.440 -0.167 -2.942 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0 -1 0.000 0.000 0.000 0.000 0.000 0 0.00 1 0.076 0.000 0.000 0 0.000 0.000 0.000 0.000 0 0 0 0 0 0 2085 2085 0 0 0 0 0 0 1 1 0 0 9133320416200120465651200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00 0 67
